scenario,candidate_id,price_scheme_detail,subsidy_policy,lambda,baseline_converged_lambda_1_no_damping,converged,iterations,max_abs_delta,average_service_access_performance,minimum_service_access_performance,annual_net_profit,profit_rate,profit_compliant,aggregate_profit_rate_compliant,station_profit_compliant,feasible_station_count,joint_feasible_solution_exists
S4_budget_140,S4_budget_140_P022_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.86,0.67667,0.0,-139629.91,-0.003821,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.86,0.67667,0.0,-139629.91,-0.003821,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.86,0.67667,0.0,-139629.91,-0.003821,0,0,0,2,0
S4_budget_140,S4_budget_140_P023_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.86,0.67669,0.0,78289.54,0.002142,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.86,0.67669,0.0,78289.54,0.002142,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.86,0.67669,0.0,78289.54,0.002142,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.86,0.67669,0.0,78289.54,0.002142,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.86,0.67669,0.0,78289.54,0.002142,0,1,0,2,0
S4_budget_140,S4_budget_140_P024_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.86,0.676735,0.0,515168.5,0.014097,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.86,0.676735,0.0,515168.5,0.014097,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.86,0.676735,0.0,515168.5,0.014097,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.86,0.676735,0.0,515168.5,0.014097,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.86,0.676735,0.0,515168.5,0.014097,0,1,0,3,0
S4_budget_140,S4_budget_140_P025_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,1,1,3,0.86,0.676779,0.0,952902.33,0.026076,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,1,1,3,0.86,0.676779,0.0,952902.33,0.026076,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,1,1,3,0.86,0.676779,0.0,952902.33,0.026076,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,1,1,3,0.86,0.676779,0.0,952902.33,0.026076,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,1,1,3,0.86,0.676779,0.0,952902.33,0.026076,0,1,0,2,0
S4_budget_140,S4_budget_140_P026_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.2,0,0,30,0.12,0.690265,0.106474,-1856163.8,-0.04833,0,0,0,0,0
S4_budget_140,S4_budget_140_P026_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.3,0,0,30,0.90242258,0.809192,0.739113,-796710.68,-0.01784,0,0,0,0,0
S4_budget_140,S4_budget_140_P026_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.5,0,0,30,0.90242258,0.856951,0.782301,1203390.42,0.026834,0,1,0,1,0
S4_budget_140,S4_budget_140_P026_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,0.7,0,0,30,0.90242258,0.858191,0.781905,1387402.79,0.031314,0,1,0,1,0
S4_budget_140,S4_budget_140_P026_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_0.0,1.0,0,0,30,0.12,0.867368,0.801879,1903316.11,0.042958,0,1,0,1,0
S4_budget_140,S4_budget_140_P027_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.2,0,0,30,0.80503397,0.801727,0.523294,14155.14,0.000321,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.3,0,0,30,0.80503397,0.801727,0.523294,14155.14,0.000321,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.5,0,0,30,0.80503397,0.801727,0.523294,14155.14,0.000321,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,0.7,0,0,30,0.80503397,0.801727,0.523294,14155.14,0.000321,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_0.0,1.0,0,0,30,0.80503397,0.801727,0.523294,14155.14,0.000321,0,1,0,2,0
S4_budget_140,S4_budget_140_P028_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.2,0,0,30,0.80520562,0.801762,0.523294,818080.79,0.018618,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.3,0,0,30,0.80520562,0.801762,0.523294,818080.79,0.018618,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.5,0,0,30,0.80520562,0.801762,0.523294,818080.79,0.018618,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,0.7,0,0,30,0.80520562,0.801762,0.523294,818080.79,0.018618,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_0.0,1.0,0,0,30,0.80520562,0.801762,0.523294,818080.79,0.018618,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.2,0,0,30,0.80536235,0.801793,0.523294,1606562.39,0.03664,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.3,0,0,30,0.80536235,0.801793,0.523294,1606562.39,0.03664,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.5,0,0,30,0.80536235,0.801793,0.523294,1606562.39,0.03664,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,0.7,0,0,30,0.80536235,0.801793,0.523294,1606562.39,0.03664,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_0.0,1.0,0,0,30,0.80536235,0.801793,0.523294,1606562.39,0.03664,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.2,0,0,30,0.80550603,0.801821,0.523294,2382697.22,0.054441,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.3,0,0,30,0.80550603,0.801821,0.523294,2382697.22,0.054441,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.5,0,0,30,0.80550603,0.801821,0.523294,2382697.22,0.054441,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,0.7,0,0,30,0.80550603,0.801821,0.523294,2382697.22,0.054441,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_0.0,1.0,0,0,30,0.80550603,0.801821,0.523294,2382697.22,0.054441,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.2,0,0,30,0.80563821,0.801848,0.523294,3148806.99,0.072062,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.3,0,0,30,0.80563821,0.801848,0.523294,3148806.99,0.072062,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.5,0,0,30,0.80563821,0.801848,0.523294,3148806.99,0.072062,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,0.7,0,0,30,0.80563821,0.801848,0.523294,3148806.99,0.072062,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_0.0,1.0,0,0,30,0.80563821,0.801848,0.523294,3148806.99,0.072062,0,1,0,1,0
S4_budget_140,S4_budget_140_P032_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.2,0,0,30,0.80612156,0.80191,0.523294,4586086.04,0.10546,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.3,0,0,30,0.80612156,0.80191,0.523294,4586086.04,0.10546,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.5,0,0,30,0.80612156,0.80191,0.523294,4586086.04,0.10546,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,0.7,0,0,30,0.80612156,0.80191,0.523294,4586086.04,0.10546,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_0.0,1.0,0,0,30,0.80612156,0.80191,0.523294,4586086.04,0.10546,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.2,0,0,30,0.80677867,0.802011,0.523294,5924932.84,0.136969,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.3,0,0,30,0.80677867,0.802011,0.523294,5924932.84,0.136969,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.5,0,0,30,0.80677867,0.802011,0.523294,5924932.84,0.136969,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,0.7,0,0,30,0.80677867,0.802011,0.523294,5924932.84,0.136969,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB0.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_0.0,1.0,0,0,30,0.80677867,0.802011,0.523294,5924932.84,0.136969,0,0,0,1,0
S4_budget_140,S4_budget_140_P034_SB0.0,A:alpha=1.1;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.07335012,0.853678,0.779104,749699.42,0.016581,0,1,0,3,0
S4_budget_140,S4_budget_140_P034_SB0.0,A:alpha=1.1;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.07335012,0.853678,0.779104,749699.42,0.016581,0,1,0,3,0
S4_budget_140,S4_budget_140_P034_SB0.0,A:alpha=1.1;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.07335012,0.848999,0.740962,530955.38,0.011743,0,1,0,3,0
S4_budget_140,S4_budget_140_P034_SB0.0,A:alpha=1.1;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.07335012,0.848999,0.740962,530955.38,0.011743,0,1,0,3,0
S4_budget_140,S4_budget_140_P034_SB0.0,A:alpha=1.1;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.07335012,0.845294,0.705754,325739.83,0.007204,0,1,0,3,0
S4_budget_140,S4_budget_140_P035_SB0.0,A:alpha=1.1;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.23005762,0.829912,0.72746,106592.29,0.00235,0,1,0,1,0
S4_budget_140,S4_budget_140_P035_SB0.0,A:alpha=1.1;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.23005762,0.764368,0.334941,-690731.89,-0.016358,0,0,0,2,0
S4_budget_140,S4_budget_140_P035_SB0.0,A:alpha=1.1;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.23005762,0.822729,0.72746,-194662.13,-0.004291,0,0,0,1,0
S4_budget_140,S4_budget_140_P035_SB0.0,A:alpha=1.1;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.23005762,0.822729,0.72746,-194662.13,-0.004291,0,0,0,1,0
S4_budget_140,S4_budget_140_P035_SB0.0,A:alpha=1.1;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.23005762,0.819035,0.705754,-399877.69,-0.008814,0,0,0,1,0
S4_budget_140,S4_budget_140_P036_SB0.0,A:alpha=1.1;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22989541,0.829939,0.727634,642009.22,0.014152,0,1,0,2,0
S4_budget_140,S4_budget_140_P036_SB0.0,A:alpha=1.1;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22989541,0.764378,0.334941,-498761.24,-0.011812,0,0,0,2,0
S4_budget_140,S4_budget_140_P036_SB0.0,A:alpha=1.1;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22989541,0.822759,0.727634,383459.88,0.008453,0,1,0,2,0
S4_budget_140,S4_budget_140_P036_SB0.0,A:alpha=1.1;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.22989541,0.822759,0.727634,383459.88,0.008453,0,1,0,2,0
S4_budget_140,S4_budget_140_P036_SB0.0,A:alpha=1.1;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.22989541,0.819065,0.705754,178244.33,0.003929,0,1,0,2,0
S4_budget_140,S4_budget_140_P037_SB0.0,A:alpha=1.1;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22974793,0.829963,0.727794,1177543.12,0.025956,0,1,0,1,0
S4_budget_140,S4_budget_140_P037_SB0.0,A:alpha=1.1;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22974793,0.764387,0.334941,-306759.11,-0.007265,0,0,0,2,0
S4_budget_140,S4_budget_140_P037_SB0.0,A:alpha=1.1;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22974793,0.822786,0.727794,961706.86,0.021199,0,1,0,1,0
S4_budget_140,S4_budget_140_P037_SB0.0,A:alpha=1.1;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.22974793,0.822786,0.727794,961706.86,0.021199,0,1,0,1,0
S4_budget_140,S4_budget_140_P037_SB0.0,A:alpha=1.1;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.22974793,0.819093,0.705754,756491.3,0.016675,0,1,0,1,0
S4_budget_140,S4_budget_140_P038_SB0.0,A:alpha=1.1;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22961327,0.829986,0.727942,1713180.65,0.037763,0,1,0,1,0
S4_budget_140,S4_budget_140_P038_SB0.0,A:alpha=1.1;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22961327,0.764396,0.334941,-114729.6,-0.002717,0,0,0,2,0
S4_budget_140,S4_budget_140_P038_SB0.0,A:alpha=1.1;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22961327,0.822812,0.727942,1540064.4,0.033947,0,1,0,1,0
S4_budget_140,S4_budget_140_P038_SB0.0,A:alpha=1.1;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.22961327,0.822812,0.727942,1540064.4,0.033947,0,1,0,1,0
S4_budget_140,S4_budget_140_P038_SB0.0,A:alpha=1.1;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.22961327,0.819118,0.705754,1334848.84,0.029424,0,1,0,1,0
S4_budget_140,S4_budget_140_P039_SB0.0,A:alpha=1.1;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22929552,0.83001,0.72808,2249060.04,0.049576,0,1,0,1,0
S4_budget_140,S4_budget_140_P039_SB0.0,A:alpha=1.1;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22929552,0.764416,0.334941,78373.74,0.001856,0,1,0,2,0
S4_budget_140,S4_budget_140_P039_SB0.0,A:alpha=1.1;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22929552,0.822842,0.72808,2118880.05,0.046706,0,1,0,1,0
S4_budget_140,S4_budget_140_P039_SB0.0,A:alpha=1.1;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.22929552,0.822842,0.72808,2118880.05,0.046706,0,1,0,1,0
S4_budget_140,S4_budget_140_P039_SB0.0,A:alpha=1.1;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.22929552,0.819148,0.705754,1913664.49,0.042182,0,1,0,1,0
S4_budget_140,S4_budget_140_P040_SB0.0,A:alpha=1.1;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22858682,0.830056,0.728326,3321201.98,0.073209,0,1,0,1,0
S4_budget_140,S4_budget_140_P040_SB0.0,A:alpha=1.1;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22858682,0.76446,0.334941,465620.49,0.011027,0,1,0,3,0
S4_budget_140,S4_budget_140_P040_SB0.0,A:alpha=1.1;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22858682,0.822901,0.728326,3277112.47,0.072237,0,1,0,1,0
S4_budget_140,S4_budget_140_P040_SB0.0,A:alpha=1.1;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.22858682,0.822901,0.728326,3277112.47,0.072237,0,1,0,1,0
S4_budget_140,S4_budget_140_P040_SB0.0,A:alpha=1.1;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.22858682,0.819207,0.705754,3071896.91,0.067713,0,1,0,1,0
S4_budget_140,S4_budget_140_P041_SB0.0,A:alpha=1.1;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.2278834,0.830098,0.728542,4393730.99,0.09685,0,0,0,1,0
S4_budget_140,S4_budget_140_P041_SB0.0,A:alpha=1.1;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.2278834,0.764504,0.334941,853722.11,0.020218,0,1,0,2,0
S4_budget_140,S4_budget_140_P041_SB0.0,A:alpha=1.1;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.2278834,0.822956,0.728542,4435916.44,0.09778,0,0,0,1,0
S4_budget_140,S4_budget_140_P041_SB0.0,A:alpha=1.1;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.2278834,0.822956,0.728542,4435916.44,0.09778,0,0,0,1,0
S4_budget_140,S4_budget_140_P041_SB0.0,A:alpha=1.1;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.2278834,0.819262,0.705754,4230700.88,0.093256,0,0,0,1,0
S4_budget_140,S4_budget_140_P042_SB0.0,A:alpha=1.2;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.2317241,0.852863,0.778013,489941.76,0.01087,0,1,0,1,0
S4_budget_140,S4_budget_140_P042_SB0.0,A:alpha=1.2;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.2317241,0.852863,0.778013,489941.76,0.01087,0,1,0,1,0
S4_budget_140,S4_budget_140_P042_SB0.0,A:alpha=1.2;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.2317241,0.847607,0.727733,829432.76,0.018344,0,1,0,3,0
S4_budget_140,S4_budget_140_P042_SB0.0,A:alpha=1.2;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.2317241,0.83168,0.727733,56.52,1e-06,0,1,0,1,0
S4_budget_140,S4_budget_140_P042_SB0.0,A:alpha=1.2;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.2317241,0.745244,0.187189,-666764.5,-0.01645,0,0,0,2,0
S4_budget_140,S4_budget_140_P043_SB0.0,A:alpha=1.2;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.23005762,0.740732,0.187189,-748968.94,-0.018478,0,0,0,2,0
S4_budget_140,S4_budget_140_P043_SB0.0,A:alpha=1.2;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.23005762,0.740732,0.187189,-748968.94,-0.018478,0,0,0,2,0
S4_budget_140,S4_budget_140_P043_SB0.0,A:alpha=1.2;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.23005762,0.740732,0.187189,-748968.94,-0.018478,0,0,0,2,0
S4_budget_140,S4_budget_140_P043_SB0.0,A:alpha=1.2;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.7,0,0,30,0.23005762,0.740732,0.187189,-748968.94,-0.018478,0,0,0,2,0
S4_budget_140,S4_budget_140_P043_SB0.0,A:alpha=1.2;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,1.0,0,0,30,0.23005762,0.816724,0.683723,-176024.15,-0.00388,0,0,0,1,0
S4_budget_140,S4_budget_140_P044_SB0.0,A:alpha=1.2;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.2,0,0,30,0.22989541,0.740742,0.187189,-556998.29,-0.013742,0,0,0,2,0
S4_budget_140,S4_budget_140_P044_SB0.0,A:alpha=1.2;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.3,0,0,30,0.22989541,0.740742,0.187189,-556998.29,-0.013742,0,0,0,2,0
S4_budget_140,S4_budget_140_P044_SB0.0,A:alpha=1.2;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_0.0,0.5,0,0,30,0.22989541,0.740742,0.187189,-556998.29,-0.013742,0,0,0,2,0
